level	page_num	block_num	par_num	line_num	word_num	left	top	width	height	conf	text
5	1	3	1	1	3	763	229	58	21	92.872719	NGX
5	1	3	1	1	4	863	224	33	33	44.006695	@
5	1	3	1	1	5	915	229	127	26	96.511452	Paperless
5	1	3	1	1	6	1053	230	33	25	96.849335	Ag
2	1	4	0	0	0	484	312	2639	68	-1	
3	1	4	1	0	0	484	312	2639	68	-1	
4	1	4	1	1	0	484	312	2639	68	-1	
5	1	4	1	1	1	484	326	38	44	15.396299	J
5	1	4	1	1	2	563	334	245	35	74.239616	Paperless-ngx
5	1	4	1	1	3	2807	312	59	68	22.126198	al
5	1	4	1	1	4	2907	328	49	48	87.888687	@
5	1	4	1	1	5	2985	337	91	25	91.895660	admin
5	1	4	1	1	6	3104	345	19	11	64.268410	~
2	1	5	0	0	0	485	468	2588	78	-1	
3	1	5	1	0	0	485	468	2588	78	-1	
4	1	5	1	1	0	485	468	2588	78	-1	
5	1	5	1	1	1	485	468	35	32	40.542789	1)
5	1	5	1	1	2	543	469	167	26	0.000000	Oeehboard
5	1	5	1	1	3	958	472	329	61	96.219589	Documents
5	1	5	1	1	4	1723	496	102	25	96.069870	Select:
5	1	5	1	1	5	1849	486	16	46	90.570831	|
5	1	5	1	1	6	1875	490	26	38	0.000000	()
5	1	5	1	1	7	1918	497	73	30	96.431503	Page
5	1	5	1	1	8	2002	486	20	46	91.756096	|
5	1	5	1	1	9	2038	501	28	15	92.853775	~
5	1	5	1	1	10	2081	496	35	25	94.326752	All
5	1	5	1	1	11	2219	489	41	41	70.858307	=)
5	1	5	1	1	12	2273	496	100	25	53.433250	Showy
5	1	5	1	1	13	2389	489	11	41	67.524139	}
5	1	5	1	1	14	2413	489	14	41	91.589020	|
5	1	5	1	1	15	2442	496	32	23	55.115555	:=
5	1	5	1	1	16	2496	472	44	74	47.771873	3
5	1	5	1	1	17	2567	492	1	33	94.986755	|
5	1	5	1	1	18	2597	495	38	28	74.792175	=
5	1	5	1	1	19	2642	489	14	42	67.967751	|
5	1	5	1	1	20	2670	489	11	42	67.967751	|
5	1	5	1	1	21	2697	493	37	32	58.722366	Jt
5	1	5	1	1	22	2746	496	89	25	80.347610	Sortv
5	1	5	1	1	23	2957	496	85	25	92.416466	Views
5	1	5	1	1	24	3058	503	15	9	70.343346	¥
2	1	6	0	0	0	542	559	184	24	-1	
3	1	6	1	0	0	488	552	238	38	-1	
4	1	6	1	1	0	542	559	184	24	-1	
5	1	6	1	1	1	542	559	184	24	96.145920	Documents
2	1	7	0	0	0	1851	470	1240	6	-1	
3	1	7	1	0	0	1851	470	1240	6	-1	
4	1	7	1	1	0	1851	470	1240	6	-1	
5	1	7	1	1	1	1851	470	1240	6	95.000000	 
2	1	8	0	0	0	1873	491	2	36	-1	
3	1	8	1	0	0	1873	491	2	36	-1	
4	1	8	1	1	0	1873	491	2	36	-1	
5	1	8	1	1	1	1873	491	2	36	95.000000	 
2	1	9	0	0	0	977	620	295	39	-1	
3	1	9	1	0	0	977	620	295	39	-1	
4	1	9	1	1	0	977	620	295	39	-1	
5	1	9	1	1	1	977	626	64	25	93.259094	Title
5	1	9	1	1	2	1053	627	21	24	58.401962	&
5	1	9	1	1	3	1085	628	143	23	37.824532	content
5	1	9	1	1	4	1269	620	3	39	80.798950	|
2	1	10	0	0	0	486	732	2256	63	-1	
3	1	10	1	0	0	486	732	2256	63	-1	
4	1	10	1	1	0	977	732	1765	38	-1	
5	1	10	1	1	1	977	734	32	32	61.205097	®
5	1	10	1	1	2	1024	739	98	30	36.420864	Tags
5	1	10	1	1	3	1190	737	28	28	89.281998	&
5	1	10	1	1	4	1234	738	228	31	93.222549	Correspondent
5	1	10	1	1	5	1473	745	17	9	35.157730	v
5	1	10	1	1	6	1558	732	29	38	69.831161	B
5	1	10	1	1	7	1603	739	155	24	96.597977	Document
5	1	10	1	1	8	1769	740	66	29	92.637550	type
5	1	10	1	1	9	1846	745	18	9	6.953430	~
5	1	10	1	1	10	1927	734	37	31	84.616791	@
5	1	10	1	1	11	1975	739	118	30	96.152611	Storage
5	1	10	1	1	12	2106	738	64	31	90.293701	path
5	1	10	1	1	13	2181	745	18	9	29.462347	~
5	1	10	1	1	14	2262	737	33	33	47.126999	gg
5	1	10	1	1	15	2307	739	85	24	91.715714	Dates
5	1	10	1	1	16	2403	745	18	9	65.871040	v
5	1	10	1	1	17	2488	736	31	34	6.448908	4@
5	1	10	1	1	18	2533	738	182	25	93.224167	Permissions
5	1	10	1	1	19	2725	745	17	9	61.032341	¥
4	1	10	1	2	0	486	774	120	21	-1	
5	1	10	1	2	1	486	774	120	21	96.709015	MANAGE
2	1	11	0	0	0	488	850	2583	33	-1	
3	1	11	1	0	0	488	828	2583	70	-1	
4	1	11	1	1	0	488	850	2583	33	-1	
5	1	11	1	1	1	488	851	29	29	91.370430	&
5	1	11	1	1	2	542	852	251	31	96.562500	Correspondents
5	1	11	1	1	3	956	851	60	24	96.675919	One
5	1	11	1	1	4	1028	850	152	25	96.371910	document
5	1	11	1	1	5	2937	859	15	13	93.184860	«
5	1	11	1	1	6	3056	859	15	13	93.030319	»
2	1	12	0	0	0	958	712	1802	6	-1	
3	1	12	1	0	0	958	712	1802	6	-1	
4	1	12	1	1	0	958	712	1802	6	-1	
5	1	12	1	1	1	958	712	1802	6	95.000000	 
2	1	13	0	0	0	483	937	130	35	-1	
3	1	13	1	0	0	483	937	130	35	-1	
4	1	13	1	1	0	483	937	130	35	-1	
5	1	13	1	1	1	483	937	37	35	88.418648	®
5	1	13	1	1	2	541	942	72	30	96.558914	Tags
2	1	14	0	0	0	992	1010	176	16	-1	
3	1	14	1	0	0	992	1010	176	16	-1	
4	1	14	1	1	0	992	1010	176	16	-1	
5	1	14	1	1	1	992	1010	45	13	91.469940	NDSU
5	1	14	1	1	2	1044	1010	27	13	96.318283	Soil
5	1	14	1	1	3	1078	1010	56	16	96.756744	Testing
5	1	14	1	1	4	1141	1011	27	11	96.780006	Lab
2	1	15	0	0	0	493	1029	312	31	-1	
3	1	15	1	0	0	493	1029	312	31	-1	
4	1	15	1	1	0	493	1029	312	31	-1	
5	1	15	1	1	1	493	1029	20	26	93.270271	#
5	1	15	1	1	2	543	1030	158	24	96.590584	Document
5	1	15	1	1	3	712	1030	93	30	96.585609	Types
2	1	16	0	0	0	991	1052	417	4	-1	
3	1	16	1	0	0	991	1052	417	4	-1	
4	1	16	1	1	0	991	1052	417	4	-1	
5	1	16	1	1	1	991	1052	417	4	95.000000	 
2	1	17	0	0	0	484	1113	276	35	-1	
3	1	17	1	0	0	484	1113	276	35	-1	
4	1	17	1	1	0	484	1113	276	35	-1	
5	1	17	1	1	1	484	1113	37	31	57.481953	(9
5	1	17	1	1	2	542	1118	121	30	96.282143	Storage
5	1	17	1	1	3	675	1117	85	25	96.870728	Paths
2	1	18	0	0	0	483	1202	280	33	-1	
3	1	18	1	0	0	483	1202	280	33	-1	
4	1	18	1	1	0	483	1202	280	33	-1	
5	1	18	1	1	1	483	1202	36	33	27.798981	@=
5	1	18	1	1	2	542	1206	118	25	96.810188	Custom
5	1	18	1	1	3	673	1205	90	25	96.433891	Fields
2	1	19	0	0	0	486	1292	251	29	-1	
3	1	19	1	0	0	486	1292	251	29	-1	
4	1	19	1	1	0	486	1292	251	29	-1	
5	1	19	1	1	1	486	1292	33	29	0.000000	(
5	1	19	1	1	2	542	1293	92	26	94.453003	Saved
5	1	19	1	1	3	646	1293	91	26	95.946083	Views
2	1	20	0	0	0	483	1376	946	71	-1	
3	1	20	1	0	0	483	1376	946	71	-1	
4	1	20	1	1	0	483	1376	220	38	-1	
5	1	20	1	1	1	483	1376	39	38	91.150558	&
5	1	20	1	1	2	541	1382	162	25	96.658623	Workflows
4	1	20	1	2	0	967	1419	462	28	-1	
5	1	20	1	2	1	967	1419	462	28	91.172829	001_soil_test_north_quarter_sec
2	1	21	0	0	0	483	1464	580	33	-1	
3	1	21	1	0	0	483	1464	580	33	-1	
4	1	21	1	1	0	483	1464	580	33	-1	
5	1	21	1	1	1	483	1469	39	28	83.317978	&
5	1	21	1	1	2	543	1470	59	25	95.325691	Mail
5	1	21	1	1	3	966	1464	97	26	78.233383	tion_12
2	1	22	0	0	0	487	1544	714	85	-1	
3	1	22	1	0	0	487	1544	714	87	-1	
4	1	22	1	1	0	487	1544	714	44	-1	
5	1	22	1	1	1	487	1552	31	36	75.037140	W
5	1	22	1	1	2	541	1558	85	25	96.533913	Trash
5	1	22	1	1	3	965	1544	33	32	24.984331	(7)
5	1	22	1	1	4	1020	1547	50	21	96.845284	Mar
5	1	22	1	1	5	1081	1546	39	27	96.178795	28,
5	1	22	1	1	6	1133	1546	68	22	96.393524	2023
4	1	22	1	2	0	1020	1602	106	27	-1	
5	1	22	1	2	1	1020	1602	14	22	95.469055	2
5	1	22	1	2	2	1046	1608	80	21	95.469055	pages
2	1	23	0	0	0	966	1666	92	62	-1	
3	1	23	1	0	0	966	1666	92	62	-1	
4	1	23	1	1	0	966	1666	92	62	-1	
5	1	23	1	1	1	966	1666	1	62	90.761108	|
5	1	23	1	1	2	1030	1675	28	38	72.962517	&
2	1	24	0	0	0	970	1659	459	4	-1	
3	1	24	1	0	0	970	1659	459	4	-1	
4	1	24	1	1	0	970	1659	459	4	-1	
5	1	24	1	1	1	970	1659	459	4	95.000000	 
2	1	25	0	0	0	1122	1660	1	73	-1	
3	1	25	1	0	0	1122	1660	1	73	-1	
4	1	25	1	1	0	1122	1660	1	73	-1	
5	1	25	1	1	1	1122	1660	1	73	95.000000	 
2	1	26	0	0	0	1277	1660	1	73	-1	
3	1	26	1	0	0	1277	1660	1	73	-1	
4	1	26	1	1	0	1277	1660	1	73	-1	
5	1	26	1	1	1	1277	1660	1	73	95.000000	 
2	1	27	0	0	0	485	1708	244	21	-1	
3	1	27	1	0	0	485	1708	244	21	-1	
4	1	27	1	1	0	485	1708	244	21	-1	
5	1	27	1	1	1	485	1708	244	21	96.344528	ADMINISTRATION
2	1	28	0	0	0	972	1731	455	3	-1	
3	1	28	1	0	0	972	1731	455	3	-1	
4	1	28	1	1	0	972	1731	455	3	-1	
5	1	28	1	1	1	972	1731	455	3	95.000000	 
2	1	29	0	0	0	483	1780	187	38	-1	
3	1	29	1	0	0	483	1780	187	38	-1	
4	1	29	1	1	0	483	1780	187	38	-1	
5	1	29	1	1	1	483	1780	39	38	72.342567	{
5	1	29	1	1	2	542	1786	128	31	96.195160	Settings
2	1	30	0	0	0	484	1871	269	34	-1	
3	1	30	1	0	0	484	1871	269	34	-1	
4	1	30	1	1	0	484	1871	269	34	-1	
5	1	30	1	1	1	484	1871	37	32	36.382961	17!
5	1	30	1	1	2	542	1874	211	31	89.853874	Configuration
2	1	31	0	0	0	483	1951	211	28	-1	
3	1	31	1	0	0	483	1951	211	28	-1	
4	1	31	1	1	0	483	1951	211	28	-1	
5	1	31	1	1	1	483	1951	34	28	47.678864	ano
5	1	31	1	1	2	644	1963	50	7	80.878372	an
2	1	32	0	0	0	490	1989	360	26	-1	
3	1	32	1	0	0	490	1989	360	26	-1	
4	1	32	1	1	0	490	1989	360	26	-1	
5	1	32	1	1	1	490	1989	360	26	87.531601	174.138.57.126/documents
2	1	33	0	0	0	0	199	3600	1961	-1	
3	1	33	1	0	0	0	199	3600	1961	-1	
4	1	33	1	1	0	0	199	3600	1961	-1	
5	1	33	1	1	1	0	199	3600	1961	95.000000	 
