level	page_num	block_num	par_num	line_num	word_num	left	top	width	height	conf	text
5	1	20	1	2	2	2250	1527	11	3	91.465950	-
5	1	20	1	2	3	2273	1516	166	27	92.049416	Pre-Emerge
5	1	20	1	2	4	2450	1516	65	22	96.093140	Corn
5	1	20	1	2	5	2636	1516	104	27	96.690628	Emerge
5	1	20	1	2	6	2752	1516	65	22	96.590477	Corn
5	1	20	1	2	7	2830	1516	55	27	96.685760	May
5	1	20	1	2	8	2896	1516	70	22	95.630943	2025
4	1	20	1	3	0	493	1558	1727	36	-1	
5	1	20	1	3	1	493	1558	31	36	88.059715	W
5	1	20	1	3	2	548	1564	85	25	94.189865	Trash
5	1	20	1	3	3	2084	1561	54	28	96.671745	May
5	1	20	1	3	4	2150	1561	70	22	96.671745	2025
2	1	21	0	0	0	975	1639	2107	144	-1	
3	1	21	1	0	0	975	1639	2107	144	-1	
4	1	21	1	1	0	1532	1639	1550	33	-1	
5	1	21	1	1	1	1532	1639	25	33	20.152554	O
5	1	21	1	1	2	1583	1642	144	27	96.362396	Equipment
5	1	21	1	1	3	1739	1642	93	22	96.464417	Record
5	1	21	1	1	4	2085	1639	25	33	11.658640	O
5	1	21	1	1	5	2136	1642	123	22	96.510124	Chemical
5	1	21	1	1	6	2271	1642	152	27	95.845772	Application
5	1	21	1	1	7	2436	1642	93	22	96.404755	Record
5	1	21	1	1	8	2639	1639	24	33	39.220673	0
5	1	21	1	1	9	2689	1642	123	22	95.969963	Chemical
5	1	21	1	1	10	2824	1642	152	26	96.337196	Application
5	1	21	1	1	11	2989	1642	93	22	96.423203	Record
4	1	21	1	2	0	1528	1695	1342	33	-1	
5	1	21	1	2	1	1528	1695	33	33	46.189018	(7)
5	1	21	1	2	2	1585	1691	45	41	95.997169	May
5	1	21	1	2	3	1643	1699	39	26	96.854805	15,
5	1	21	1	2	4	1696	1698	68	22	96.980637	2025
5	1	21	1	2	5	2081	1695	33	33	53.401962	(7)
5	1	21	1	2	6	2136	1691	47	41	96.597328	May
5	1	21	1	2	7	2196	1699	40	26	96.916779	14,
5	1	21	1	2	8	2250	1698	68	22	96.976067	2025
5	1	21	1	2	9	2634	1695	33	33	48.247688	(7)
5	1	21	1	2	10	2689	1691	47	41	96.039459	May
5	1	21	1	2	11	2749	1698	40	27	96.890724	10,
5	1	21	1	2	12	2802	1698	68	22	96.365952	2025
4	1	21	1	3	0	975	1750	1821	33	-1	
5	1	21	1	3	1	975	1751	33	32	28.645515	["]
5	1	21	1	3	2	1030	1755	54	27	96.839195	May
5	1	21	1	3	3	1095	1755	21	26	96.477974	6,
5	1	21	1	3	4	1130	1755	68	22	96.477974	2026
5	1	21	1	3	5	1532	1750	25	33	60.905689	()
5	1	21	1	3	6	1583	1755	13	21	90.939751	2
5	1	21	1	3	7	1609	1760	80	22	90.939751	pages
5	1	21	1	3	8	2136	1755	14	21	96.794952	2
5	1	21	1	3	9	2162	1760	80	22	96.782730	pages
5	1	21	1	3	10	2689	1755	14	21	96.667786	2
5	1	21	1	3	11	2715	1760	81	22	96.516350	pages
2	1	22	0	0	0	975	1815	1661	69	-1	
3	1	22	1	0	0	975	1815	1661	69	-1	
4	1	22	1	1	0	975	1815	1661	69	-1	
5	1	22	1	1	1	975	1819	1	61	94.796440	|
5	1	22	1	1	2	1051	1828	17	38	68.478172	A
5	1	22	1	1	3	1120	1815	35	69	94.527405	|
5	1	22	1	1	4	1193	1840	36	26	43.226364	©
5	1	22	1	1	5	2148	1828	26	38	10.781231	B
5	1	22	1	1	6	2454	1832	38	31	36.911983	&
5	1	22	1	1	7	2550	1813	28	73	45.472294	|)
5	1	22	1	1	8	2634	1818	2	63	45.472294	|
2	1	23	0	0	0	491	1715	245	21	-1	
3	1	23	1	0	0	491	1715	245	21	-1	
4	1	23	1	1	0	491	1715	245	21	-1	
5	1	23	1	1	1	491	1715	245	21	95.650558	ADMINISTRATION
2	1	24	0	0	0	1557	1703	4	75	-1	
3	1	24	1	0	0	1557	1703	4	75	-1	
4	1	24	1	1	0	1557	1703	4	75	-1	
5	1	24	1	1	1	1557	1703	4	75	95.000000	 
2	1	25	0	0	0	981	1813	2118	1	-1	
3	1	25	1	0	0	981	1813	2118	1	-1	
4	1	25	1	1	0	981	1813	2118	1	-1	
5	1	25	1	1	1	981	1813	2118	1	95.000000	 
2	1	26	0	0	0	1534	1813	1565	1	-1	
3	1	26	1	0	0	1534	1813	1565	1	-1	
4	1	26	1	1	0	1534	1813	1565	1	-1	
5	1	26	1	1	1	1534	1813	1565	1	95.000000	 
2	1	27	0	0	0	2640	1813	459	1	-1	
3	1	27	1	0	0	2640	1813	459	1	-1	
4	1	27	1	1	0	2640	1813	459	1	-1	
5	1	27	1	1	1	2640	1813	459	1	95.000000	 
2	1	28	0	0	0	490	1787	187	39	-1	
3	1	28	1	0	0	490	1787	187	39	-1	
4	1	28	1	1	0	490	1787	187	39	-1	
5	1	28	1	1	1	490	1787	38	39	36.972012	&}
5	1	28	1	1	2	548	1793	129	31	96.477547	Settings
2	1	29	0	0	0	2146	1829	2	36	-1	
3	1	29	1	0	0	2146	1829	2	36	-1	
4	1	29	1	1	0	2146	1829	2	36	-1	
5	1	29	1	1	1	2146	1829	2	36	95.000000	 
2	1	30	0	0	0	2699	1829	2	36	-1	
3	1	30	1	0	0	2699	1829	2	36	-1	
4	1	30	1	1	0	2699	1829	2	36	-1	
5	1	30	1	1	1	2699	1829	2	36	95.000000	 
2	1	31	0	0	0	1132	1813	2	73	-1	
3	1	31	1	0	0	1132	1813	2	73	-1	
4	1	31	1	1	0	1132	1813	2	73	-1	
5	1	31	1	1	1	1132	1813	2	73	95.000000	 
2	1	32	0	0	0	1288	1813	2	73	-1	
3	1	32	1	0	0	1288	1813	2	73	-1	
4	1	32	1	1	0	1288	1813	2	73	-1	
5	1	32	1	1	1	1288	1813	2	73	95.000000	 
2	1	33	0	0	0	1685	1813	2	73	-1	
3	1	33	1	0	0	1685	1813	2	73	-1	
4	1	33	1	1	0	1685	1813	2	73	-1	
5	1	33	1	1	1	1685	1813	2	73	95.000000	 
2	1	34	0	0	0	1841	1813	2	73	-1	
3	1	34	1	0	0	1841	1813	2	73	-1	
4	1	34	1	1	0	1841	1813	2	73	-1	
5	1	34	1	1	1	1841	1813	2	73	95.000000	 
2	1	35	0	0	0	2237	1813	2	73	-1	
3	1	35	1	0	0	2237	1813	2	73	-1	
4	1	35	1	1	0	2237	1813	2	73	-1	
5	1	35	1	1	1	2237	1813	2	73	95.000000	 
2	1	36	0	0	0	2394	1813	2	73	-1	
3	1	36	1	0	0	2394	1813	2	73	-1	
4	1	36	1	1	0	2394	1813	2	73	-1	
5	1	36	1	1	1	2394	1813	2	73	95.000000	 
2	1	37	0	0	0	2790	1813	2	73	-1	
3	1	37	1	0	0	2790	1813	2	73	-1	
4	1	37	1	1	0	2790	1813	2	73	-1	
5	1	37	1	1	1	2790	1813	2	73	95.000000	 
2	1	38	0	0	0	2948	1813	1	73	-1	
3	1	38	1	0	0	2948	1813	1	73	-1	
4	1	38	1	1	0	2948	1813	1	73	-1	
5	1	38	1	1	1	2948	1813	1	73	95.000000	 
2	1	39	0	0	0	981	1885	2118	1	-1	
3	1	39	1	0	0	981	1885	2118	1	-1	
4	1	39	1	1	0	981	1885	2118	1	-1	
5	1	39	1	1	1	981	1885	2118	1	95.000000	 
2	1	40	0	0	0	1534	1885	1565	1	-1	
3	1	40	1	0	0	1534	1885	1565	1	-1	
4	1	40	1	1	0	1534	1885	1565	1	-1	
5	1	40	1	1	1	1534	1885	1565	1	95.000000	 
2	1	41	0	0	0	2640	1885	459	1	-1	
3	1	41	1	0	0	2640	1885	459	1	-1	
4	1	41	1	1	0	2640	1885	459	1	-1	
5	1	41	1	1	1	2640	1885	459	1	95.000000	 
2	1	42	0	0	0	490	1879	271	34	-1	
3	1	42	1	0	0	490	1879	271	34	-1	
4	1	42	1	1	0	490	1879	271	34	-1	
5	1	42	1	1	1	490	1879	38	32	72.498848	17!
5	1	42	1	1	2	548	1882	213	31	91.858070	Configuration
2	1	43	0	0	0	490	1954	2628	111	-1	
3	1	43	1	0	0	490	1954	2625	101	-1	
4	1	43	1	1	0	493	1954	2074	56	-1	
5	1	43	1	1	1	493	1969	30	16	72.357590	&&
5	1	43	1	1	2	549	1972	88	24	93.277275	Users
5	1	43	1	1	3	649	1972	22	24	92.685242	&
5	1	43	1	1	4	682	1971	112	31	96.701569	Groups
5	1	43	1	1	5	2445	1954	14	56	41.580826	|
5	1	43	1	1	6	2473	1954	61	56	86.942520	2025
5	1	43	1	1	7	2547	1954	20	56	93.046005	|
4	1	43	1	2	0	490	1986	38	12	-1	
5	1	43	1	2	1	490	1986	38	12	64.446960	aa
4	1	43	1	3	0	1016	2014	1777	14	-1	
5	1	43	1	3	1	1016	2014	26	12	96.869667	Soil
5	1	43	1	3	2	1047	2014	82	12	92.873955	Test
5	1	43	1	3	3	1082	2006	8	29	92.523766	-
5	1	43	1	3	4	1094	2014	35	12	96.907349	North
5	1	43	1	3	5	1136	2015	22	11	96.266121	160
5	1	43	1	3	6	2123	2014	25	12	94.069672	Soil
5	1	43	1	3	7	2154	2014	81	12	91.954453	Test
5	1	43	1	3	8	2189	2005	5	30	91.954453	-
5	1	43	1	3	9	2201	2014	33	12	93.302200	North
5	1	43	1	3	10	2243	2016	6	7	17.497101	@
5	1	43	1	3	11	2302	2016	4	3	89.605843	-
5	1	43	1	3	12	2369	2016	22	3	0.000000	“
5	1	43	1	3	13	2676	2014	33	14	96.222549	Crop
5	1	43	1	3	14	2715	2015	78	11	85.876076	Insurance
5	1	43	1	3	15	2788	2001	9	31	89.998154	-
4	1	43	1	4	0	1930	2010	1188	55	-1	
5	1	43	1	4	1	1930	2042	58	8	91.339027	attle
5	1	43	1	4	2	2260	2031	266	23	91.077759	horob-family-farm
5	1	43	1	4	3	2788	2010	10	55	56.270226	|
5	1	43	1	4	4	2810	2010	276	55	73.456268	horob-family-farms
5	1	43	1	4	5	3099	2010	19	55	95.845734	|
2	1	44	0	0	0	0	212	3600	1948	-1	
3	1	44	1	0	0	0	212	3600	1948	-1	
4	1	44	1	1	0	0	212	3600	1948	-1	
5	1	44	1	1	1	0	212	3600	1948	95.000000	 
