level	page_num	block_num	par_num	line_num	word_num	left	top	width	height	conf	text
5	1	6	1	1	3	1206	763	75	28	95.998611	your
5	1	6	1	1	4	1294	756	88	28	96.878716	Linux
5	1	6	1	1	5	1395	763	106	21	96.599518	server
5	1	6	1	1	6	1513	756	61	28	96.698975	and
5	1	6	1	1	7	1588	763	63	21	96.082397	run:
2	1	7	0	0	0	1096	886	1414	40	-1	
3	1	7	1	0	0	1096	886	1414	40	-1	
4	1	7	1	1	0	1096	886	1414	40	-1	
5	1	7	1	1	1	1096	890	83	28	93.060524	curl
5	1	7	1	1	2	1204	890	106	28	88.057899	-fsSL
5	1	7	1	1	3	1336	889	889	37	84.024117	https://paperless.fullstack.ag/install.sh
5	1	7	1	1	4	2259	889	4	37	96.355171	|
5	1	7	1	1	5	2296	890	82	28	96.355171	bash
5	1	7	1	1	6	2475	886	35	35	0.000000	(o
2	1	8	0	0	0	1047	1027	1458	97	-1	
3	1	8	1	0	0	1047	1027	1458	97	-1	
4	1	8	1	1	0	1047	1027	1458	36	-1	
5	1	8	1	1	1	1047	1028	63	28	96.830025	The
5	1	8	1	1	2	1124	1028	132	28	96.834457	installer
5	1	8	1	1	3	1268	1027	52	29	96.364433	will
5	1	8	1	1	4	1333	1028	76	28	96.364433	walk
5	1	8	1	1	5	1421	1035	59	28	96.938774	you
5	1	8	1	1	6	1493	1028	133	35	96.752060	through
5	1	8	1	1	7	1640	1030	103	33	96.703331	setup.
5	1	8	1	1	8	1758	1029	19	27	95.236305	It
5	1	8	1	1	9	1789	1028	100	28	96.740402	works
5	1	8	1	1	10	1902	1035	39	21	96.574730	on
5	1	8	1	1	11	1955	1035	58	28	96.919853	any
5	1	8	1	1	12	2026	1028	69	29	92.924347	VPS
5	1	8	1	1	13	2111	1028	238	35	91.985725	(DigitalOcean,
5	1	8	1	1	14	2365	1029	140	34	92.175789	Hetzner,
4	1	8	1	2	0	1048	1088	1194	36	-1	
5	1	8	1	2	1	1048	1088	121	36	92.422546	Linode,
5	1	8	1	2	2	1183	1088	91	36	92.422546	Vultr)
5	1	8	1	2	3	1289	1088	61	29	96.612831	and
5	1	8	1	2	4	1364	1088	128	29	95.952766	detects
5	1	8	1	2	5	1505	1088	19	29	95.606087	if
5	1	8	1	2	6	1536	1096	59	28	95.606087	you
5	1	8	1	2	7	1608	1088	125	36	96.333458	already
5	1	8	1	2	8	1746	1088	78	29	96.250031	have
5	1	8	1	2	9	1838	1088	164	36	92.915779	Paperless
5	1	8	1	2	10	2017	1089	75	28	92.684052	NGX
5	1	8	1	2	11	2106	1088	136	36	96.117104	running.
2	1	9	0	0	0	1125	1201	1164	49	-1	
3	1	9	1	0	0	1125	1201	1164	49	-1	
4	1	9	1	1	0	1125	1201	1164	49	-1	
5	1	9	1	1	1	1125	1209	126	36	92.032059	Deploy
5	1	9	1	1	2	1282	1210	224	35	89.767181	DigitalOcean
5	1	9	1	1	3	1529	1197	15	57	67.766251	§
5	1	9	1	1	4	1567	1197	48	57	0.000000	[RJ
5	1	9	1	1	5	1634	1209	120	36	93.227303	Deploy
5	1	9	1	1	6	1776	1212	150	38	91.812576	Hetzner
5	1	9	1	1	7	1947	1197	25	57	41.771103	ff
5	1	9	1	1	8	1981	1204	47	41	56.395386	YW
5	1	9	1	1	9	2045	1209	126	36	92.897835	Deploy
5	1	9	1	1	10	2200	1210	89	28	92.897835	Vultr
2	1	10	0	0	0	1047	1372	295	38	-1	
3	1	10	1	0	0	1047	1372	295	38	-1	
4	1	10	1	1	0	1047	1372	295	38	-1	
5	1	10	1	1	1	1047	1372	121	37	96.241112	What
5	1	10	1	1	2	1184	1374	28	35	95.343079	It
5	1	10	1	1	3	1227	1374	115	36	95.343079	Does
2	1	11	0	0	0	1070	1465	1411	36	-1	
3	1	11	1	0	0	1070	1465	1411	36	-1	
4	1	11	1	1	0	1070	1465	1411	36	-1	
5	1	11	1	1	1	1070	1476	12	12	88.221375	e
5	1	11	1	1	2	1104	1465	86	29	95.985222	Adds
5	1	11	1	1	3	1203	1465	154	29	95.985222	semantic
5	1	11	1	1	4	1370	1465	112	29	96.406105	search
5	1	11	1	1	5	1495	1468	32	26	96.859726	to
5	1	11	1	1	6	1542	1465	164	35	93.301506	Paperless
5	1	11	1	1	7	1720	1466	75	28	92.688004	NGX
5	1	11	1	1	8	1811	1465	124	35	96.594406	(search
5	1	11	1	1	9	1950	1465	38	36	96.232338	by
5	1	11	1	1	10	2002	1465	152	36	96.585121	meaning,
5	1	11	1	1	11	2170	1468	53	26	96.258102	not
5	1	11	1	1	12	2233	1465	62	36	96.279869	just
5	1	11	1	1	13	2309	1465	172	36	96.256042	keywords)
2	1	12	0	0	0	1070	1545	1281	91	-1	
3	1	12	1	0	0	1070	1545	1281	91	-1	
4	1	12	1	1	0	1070	1545	1281	36	-1	
5	1	12	1	1	1	1070	1556	12	12	36.818726	¢
5	1	12	1	1	2	1105	1546	162	28	96.173386	Connects
5	1	12	1	1	3	1279	1548	32	26	96.263069	to
5	1	12	1	1	4	1325	1545	117	29	95.111664	Claude
5	1	12	1	1	5	1455	1545	46	29	94.900642	via
5	1	12	1	1	6	1515	1546	79	28	94.900642	MCP
5	1	12	1	1	7	1607	1553	38	21	96.156166	so
5	1	12	1	1	8	1657	1553	60	28	96.772125	you
5	1	12	1	1	9	1731	1553	58	21	95.761841	can
5	1	12	1	1	10	1803	1545	112	29	96.590607	search
5	1	12	1	1	11	1929	1553	74	28	96.614624	your
5	1	12	1	1	12	2015	1545	191	29	96.007294	documents
5	1	12	1	1	13	2218	1545	133	36	96.229492	through
4	1	12	1	2	0	1104	1607	218	29	-1	
5	1	12	1	2	1	1104	1607	218	29	96.646584	conversation
2	1	13	0	0	0	1106	1687	1316	36	-1	
3	1	13	1	0	0	1106	1687	1316	36	-1	
4	1	13	1	1	0	1106	1687	1316	36	-1	
5	1	13	1	1	1	1106	1688	82	28	96.123489	Runs
5	1	13	1	1	2	1202	1687	106	36	96.123489	locally
5	1	13	1	1	3	1320	1687	69	29	96.803261	with
5	1	13	1	1	4	1403	1695	40	21	96.122467	no
5	1	13	1	1	5	1456	1687	134	29	96.122467	external
5	1	13	1	1	6	1604	1688	54	28	96.519928	API
5	1	13	1	1	7	1672	1687	75	29	93.192612	calls
5	1	13	1	1	8	1761	1703	30	3	93.160072	--
5	1	13	1	1	9	1804	1695	75	28	96.298500	your
5	1	13	1	1	10	1891	1687	190	29	95.977142	documents
5	1	13	1	1	11	2095	1690	69	33	96.545250	stay
5	1	13	1	1	12	2176	1695	40	21	96.256874	on
5	1	13	1	1	13	2229	1695	75	28	96.786972	your
5	1	13	1	1	14	2316	1695	106	21	96.767883	server
2	1	14	0	0	0	1106	1767	668	36	-1	
3	1	14	1	0	0	1106	1767	668	36	-1	
4	1	14	1	1	0	1106	1767	668	36	-1	
5	1	14	1	1	1	1106	1767	164	35	93.303055	Paperless
5	1	14	1	1	2	1284	1768	75	28	93.058151	NGX
5	1	14	1	1	3	1373	1770	87	32	96.611267	stays
5	1	14	1	1	4	1473	1767	188	36	96.635361	completely
5	1	14	1	1	5	1674	1767	100	29	96.901535	stock.
2	1	15	0	0	0	1047	1909	428	37	-1	
3	1	15	1	0	0	1047	1909	428	37	-1	
4	1	15	1	1	0	1047	1909	428	37	-1	
5	1	15	1	1	1	1047	1910	194	36	94.419998	Connect
5	1	15	1	1	2	1254	1912	46	34	94.419998	to
5	1	15	1	1	3	1313	1909	162	37	95.565254	Claude
2	1	16	0	0	0	1046	2003	1414	36	-1	
3	1	16	1	0	0	1046	2003	1414	36	-1	
4	1	16	1	1	0	1046	2003	1414	36	-1	
5	1	16	1	1	1	1046	2003	84	29	96.878983	After
5	1	16	1	1	2	1143	2003	191	35	96.603981	installation,
5	1	16	1	1	3	1349	2006	138	26	96.544289	connect
5	1	16	1	1	4	1499	2011	75	28	96.544289	your
5	1	16	1	1	5	1587	2004	78	28	96.592194	MCP
5	1	16	1	1	6	1679	2011	106	21	96.426598	server
5	1	16	1	1	7	1795	2006	33	26	96.159653	to
5	1	16	1	1	8	1842	2003	126	29	96.159653	Claude.
5	1	16	1	1	9	1982	2003	64	29	96.521378	The
5	1	16	1	1	10	2060	2003	96	29	96.901291	install
5	1	16	1	1	11	2170	2003	95	35	96.612350	script
5	1	16	1	1	12	2278	2003	95	35	96.925339	prints
5	1	16	1	1	13	2385	2011	75	28	96.412659	your
2	1	17	0	0	0	0	195	3600	1965	-1	
3	1	17	1	0	0	0	195	3600	1965	-1	
4	1	17	1	1	0	0	195	3600	1965	-1	
5	1	17	1	1	1	0	195	3600	1965	95.000000	 
