level	page_num	block_num	par_num	line_num	word_num	left	top	width	height	conf	text
5	1	10	1	3	1	490	1880	38	32	56.291069	171
5	1	10	1	3	2	548	1883	213	31	95.879562	Configuration
2	1	11	0	0	0	490	1970	304	33	-1	
3	1	11	1	0	0	490	1970	304	33	-1	
4	1	11	1	1	0	490	1970	304	33	-1	
5	1	11	1	1	1	490	1970	38	30	41.611462	§8&
5	1	11	1	1	2	549	1973	88	24	93.233452	Users
5	1	11	1	1	3	649	1973	22	24	93.233452	&
5	1	11	1	1	4	682	1972	112	31	96.581306	Groups
2	1	12	0	0	0	1135	74	225	33	-1	
3	1	12	1	0	0	1135	74	225	33	-1	
4	1	12	1	1	0	1135	74	225	33	-1	
5	1	12	1	1	1	1135	74	34	33	92.124260	@
5	1	12	1	1	2	1188	78	128	26	95.368988	Paperless
5	1	12	1	1	3	1327	79	33	26	96.782990	Ag
2	1	13	0	0	0	967	476	332	48	-1	
3	1	13	1	0	0	967	476	332	48	-1	
4	1	13	1	1	0	967	476	332	48	-1	
5	1	13	1	1	1	967	476	332	48	96.245880	Documents
2	1	14	0	0	0	986	627	253	25	-1	
3	1	14	1	0	0	986	627	253	25	-1	
4	1	14	1	1	0	986	627	253	25	-1	
5	1	14	1	1	1	986	627	64	25	91.477669	Title
5	1	14	1	1	2	1063	627	21	25	91.477669	&
5	1	14	1	1	3	1095	629	116	23	93.242180	content
5	1	14	1	1	4	1221	634	18	8	50.864773	v
2	1	15	0	0	0	1623	78	23	24	-1	
3	1	15	1	0	0	1623	78	23	24	-1	
4	1	15	1	1	0	1623	78	23	24	-1	
5	1	15	1	1	1	1623	78	23	24	96.974068	+
2	1	16	0	0	0	1737	474	131	70	-1	
3	1	16	1	0	0	1737	474	131	70	-1	
4	1	16	1	1	0	1737	474	131	70	-1	
5	1	16	1	1	1	1737	492	102	39	96.694626	Select:
5	1	16	1	1	2	1861	474	7	70	45.442425	|
2	1	17	0	0	0	2843	323	302	57	-1	
3	1	17	1	0	0	2843	323	302	57	-1	
4	1	17	1	1	0	2843	323	302	57	-1	
5	1	17	1	1	1	2843	327	42	49	75.042412	A
5	1	17	1	1	2	2928	323	53	57	34.098610	Q)
5	1	17	1	1	3	3007	336	91	25	92.994400	admin
5	1	17	1	1	4	3126	344	19	11	92.183113	v
2	1	18	0	0	0	1866	468	1247	10	-1	
3	1	18	1	0	0	1866	468	1247	10	-1	
4	1	18	1	1	0	1866	468	1247	10	-1	
5	1	18	1	1	1	1866	468	1247	10	95.000000	 
2	1	19	0	0	0	1888	491	2	36	-1	
3	1	19	1	0	0	1888	491	2	36	-1	
4	1	19	1	1	0	1888	491	2	36	-1	
5	1	19	1	1	1	1888	491	2	36	95.000000	 
2	1	20	0	0	0	1890	470	1227	78	-1	
3	1	20	1	0	0	1890	470	1228	78	-1	
4	1	20	1	1	0	1890	470	1227	78	-1	
5	1	20	1	1	1	1890	486	35	46	13.752451	[|
5	1	20	1	1	2	1939	497	67	30	96.344879	Page
5	1	20	1	1	3	2027	474	2	69	93.474869	|
5	1	20	1	1	4	2054	501	28	15	28.314072	~
5	1	20	1	1	5	2098	496	34	25	93.413185	All
5	1	20	1	1	6	2154	476	2	66	95.623871	|
5	1	20	1	1	7	2214	476	2	65	70.209602	[
5	1	20	1	1	8	2249	494	13	29	61.285740	=
5	1	20	1	1	9	2285	496	75	25	61.285740	show
5	1	20	1	1	10	2377	503	9	9	73.858223	~
5	1	20	1	1	11	2405	470	7	78	39.132172	]
5	1	20	1	1	12	2424	474	14	70	57.404385	|
5	1	20	1	1	13	2460	496	33	23	72.357979	i=
5	1	20	1	1	14	2616	494	38	29	89.158607	=
5	1	20	1	1	15	2674	476	2	66	95.869492	|
5	1	20	1	1	16	2695	474	7	70	87.728195	[
5	1	20	1	1	17	2743	493	85	32	0.000000	sor
5	1	20	1	1	18	2873	476	85	68	0.000000	](E
5	1	20	1	1	19	2978	470	81	78	96.504654	Views
5	1	20	1	1	20	3078	503	1	18	48.662880	+
5	1	20	1	1	21	3104	474	13	70	95.869102	|
2	1	21	0	0	0	1866	540	1247	10	-1	
3	1	21	1	0	0	1866	540	1247	10	-1	
4	1	21	1	1	0	1866	540	1247	10	-1	
5	1	21	1	1	1	1866	540	1247	10	95.000000	 
2	1	22	0	0	0	1200	733	1015	39	-1	
3	1	22	1	0	0	965	715	1820	75	-1	
4	1	22	1	1	0	1200	733	1015	39	-1	
5	1	22	1	1	1	1200	738	29	29	78.014046	&
5	1	22	1	1	2	1245	739	230	31	92.234283	Correspondent
5	1	22	1	1	3	1486	747	16	8	5.011606	v
5	1	22	1	1	4	1571	733	29	39	90.319160	a
5	1	22	1	1	5	1616	740	156	24	96.563850	Document
5	1	22	1	1	6	1783	742	67	28	93.257591	type
5	1	22	1	1	7	1861	746	17	9	72.789574	¥
5	1	22	1	1	8	1942	736	37	31	91.021004	@
5	1	22	1	1	9	1991	740	118	31	95.402603	Storage
5	1	22	1	1	10	2122	740	93	30	25.288311	path»
2	1	23	0	0	0	965	852	235	26	-1	
3	1	23	1	0	0	965	852	235	26	-1	
4	1	23	1	1	0	965	852	235	26	-1	
5	1	23	1	1	1	965	853	53	25	96.810005	100
5	1	23	1	1	2	1031	852	169	25	96.332832	documents
2	1	24	0	0	0	1016	1028	255	11	-1	
3	1	24	1	0	0	1016	1028	255	11	-1	
4	1	24	1	1	0	1016	1028	255	11	-1	
5	1	24	1	1	1	1016	1028	37	11	96.940514	Grain
5	1	24	1	1	2	1060	1028	22	11	97.002861	Bin
5	1	24	1	1	3	1088	1028	77	11	93.228760	Installation
5	1	24	1	1	4	1171	1034	3	1	93.091171	-
5	1	24	1	1	5	1181	1028	40	11	93.278610	Brock
5	1	24	1	1	6	1227	1028	30	11	1.363239	48-ft
2	1	25	0	0	0	1283	1039	154	29	-1	
3	1	25	1	0	0	1283	1039	154	29	-1	
4	1	25	1	1	0	1283	1039	154	29	-1	
5	1	25	1	1	1	1283	1039	154	29	96.749611	equipment
2	1	26	0	0	0	977	1424	462	69	-1	
3	1	26	1	0	0	977	1424	462	69	-1	
4	1	26	1	1	0	977	1424	462	29	-1	
5	1	26	1	1	1	977	1424	89	23	96.543915	Butler
5	1	26	1	1	2	1077	1424	155	29	93.301369	Machinery
5	1	26	1	1	3	1243	1436	10	5	92.745987	-
5	1	26	1	1	4	1266	1426	89	27	96.624939	Fargo:
5	1	26	1	1	5	1368	1425	71	23	96.858894	Grain
4	1	26	1	2	0	977	1470	451	23	-1	
5	1	26	1	2	1	977	1470	41	23	96.926613	Bin
5	1	26	1	2	2	1030	1470	150	23	93.056198	Installation
5	1	26	1	2	3	1192	1483	10	3	93.056198	-
5	1	26	1	2	4	1215	1470	79	23	93.300217	Brock
5	1	26	1	2	5	1304	1470	71	23	92.081795	48-ft
5	1	26	1	2	6	1387	1470	41	23	97.002823	Bin
2	1	27	0	0	0	975	1639	304	143	-1	
3	1	27	1	0	0	975	1639	304	145	-1	
4	1	27	1	1	0	979	1639	300	34	-1	
5	1	27	1	1	1	979	1639	24	34	0.966673	()
5	1	27	1	1	2	1030	1643	144	26	96.567513	Equipment
5	1	27	1	1	3	1186	1643	93	22	96.923576	Record
4	1	27	1	2	0	975	1697	236	32	-1	
5	1	27	1	2	1	975	1697	33	32	14.996147	("]
5	1	27	1	2	2	1031	1693	47	40	96.398079	May
5	1	27	1	2	3	1095	1700	34	26	96.768219	15,
5	1	27	1	2	4	1143	1699	68	22	96.820717	2025
4	1	27	1	3	0	1030	1756	106	26	-1	
5	1	27	1	3	1	1030	1756	13	21	96.438377	2
5	1	27	1	3	2	1056	1761	80	21	96.438377	pages
2	1	28	0	0	0	1569	1028	357	14	-1	
3	1	28	1	0	0	1569	1028	357	14	-1	
4	1	28	1	1	0	1569	1028	357	14	-1	
5	1	28	1	1	1	1569	1028	65	11	92.911659	Chemical
5	1	28	1	1	2	1640	1028	80	13	93.304451	Application
5	1	28	1	1	3	1723	1020	8	28	88.919212	-
5	1	28	1	1	4	1735	1028	82	14	92.507050	Pre-Emerge
5	1	28	1	1	5	1823	1028	33	11	96.700264	Corn
5	1	28	1	1	6	1862	1028	28	14	95.816193	May
5	1	28	1	1	7	1895	1028	31	11	76.827553	209%
2	1	29	0	0	0	1926	1051	63	16	-1	
3	1	29	1	0	0	1926	1051	63	16	-1	
4	1	29	1	1	0	1926	1051	63	16	-1	
5	1	29	1	1	1	1926	1051	63	16	96.047112	corn
2	1	30	0	0	0	1529	1424	433	120	-1	
3	1	30	1	0	0	1529	1424	433	120	-1	
4	1	30	1	1	0	1530	1424	329	29	-1	
5	1	30	1	1	1	1530	1424	109	23	92.594124	Nutrien
5	1	30	1	1	2	1650	1426	37	27	96.209404	Ag
5	1	30	1	1	3	1699	1424	138	23	91.179649	Solutions
5	1	30	1	1	4	1849	1437	10	3	91.179649	-
4	1	30	1	2	0	1530	1469	326	29	-1	
5	1	30	1	2	1	1530	1469	186	29	96.302170	Minneapolis:
5	1	30	1	2	2	1729	1470	127	23	96.407890	Chemical
4	1	30	1	3	0	1529	1516	433	28	-1	
5	1	30	1	3	1	1529	1516	156	28	92.921165	Application
5	1	30	1	3	2	1697	1528	10	3	91.224815	-
5	1	30	1	3	3	1720	1517	165	27	91.224815	Pre-Emerge
5	1	30	1	3	4	1897	1517	65	22	96.090324	Corn
2	1	31	0	0	0	1530	1562	137	27	-1	
3	1	31	1	0	0	1530	1562	137	27	-1	
4	1	31	1	1	0	1530	1562	137	27	-1	
5	1	31	1	1	1	1530	1562	55	27	96.318405	May
5	1	31	1	1	2	1597	1562	70	22	96.318405	2025
2	1	32	0	0	0	1532	1639	443	34	-1	
3	1	32	1	0	0	1532	1639	443	34	-1	
4	1	32	1	1	0	1532	1639	443	34	-1	
5	1	32	1	1	1	1532	1639	25	34	28.818445	()
5	1	32	1	1	2	1583	1643	123	22	93.032074	Chemical
5	1	32	1	1	3	1718	1643	152	26	96.945427	Application
5	1	32	1	1	4	1883	1643	92	22	96.773682	Record
2	1	33	0	0	0	1528	1696	237	86	-1	
3	1	33	1	0	0	1528	1696	237	88	-1	
4	1	33	1	1	0	1528	1696	237	33	-1	
5	1	33	1	1	1	1528	1696	33	33	4.540911	([]
5	1	33	1	1	2	1585	1692	45	41	94.956215	May
5	1	33	1	1	3	1643	1700	40	26	96.658676	14,
5	1	33	1	1	4	1697	1699	68	22	96.789040	2025
4	1	33	1	2	0	1583	1756	106	26	-1	
5	1	33	1	2	1	1583	1756	14	21	95.635147	2
5	1	33	1	2	2	1609	1761	80	21	96.667412	pages
2	1	34	0	0	0	2122	1028	357	14	-1	
3	1	34	1	0	0	2122	1028	357	14	-1	
4	1	34	1	1	0	2122	1028	357	14	-1	
5	1	34	1	1	1	2122	1028	65	11	89.814659	Chemical
5	1	34	1	1	2	2193	1028	80	13	87.822693	Application
5	1	34	1	1	3	2279	1034	3	1	86.405533	-
5	1	34	1	1	4	2288	1028	83	14	86.405533	Pre-Emerge
5	1	34	1	1	5	2376	1028	33	11	96.994072	Corn
5	1	34	1	1	6	2416	1028	27	14	95.451790	May
5	1	34	1	1	7	2448	1028	31	11	73.314682	2096
2	1	35	0	0	0	2479	1051	63	16	-1	
3	1	35	1	0	0	2479	1051	63	16	-1	
4	1	35	1	1	0	2479	1051	63	16	-1	
5	1	35	1	1	1	2479	1051	63	16	96.351151	corn
2	1	36	0	0	0	2214	1168	328	28	-1	
3	1	36	1	0	0	2214	1168	328	28	-1	
4	1	36	1	1	0	2214	1168	328	28	-1	
5	1	36	1	1	1	2214	1186	4	4	0.000000	—
5	1	36	1	1	2	2260	1168	282	28	88.407013	horob-family-farms
2	1	37	0	0	0	2083	1424	431	120	-1	
3	1	37	1	0	0	2083	1424	431	120	-1	
4	1	37	1	1	0	2083	1424	431	29	-1	
5	1	37	1	1	1	2083	1424	109	23	91.660667	Nutrien
5	1	37	1	1	2	2203	1426	37	27	96.712006	Ag
5	1	37	1	1	3	2252	1424	138	24	93.253426	Solutions
5	1	37	1	1	4	2402	1436	10	4	93.220764	-
5	1	37	1	1	5	2424	1426	90	27	96.832794	Fargo:
4	1	37	1	2	0	2083	1470	386	28	-1	
5	1	37	1	2	1	2083	1470	127	23	94.928093	Chemical
5	1	37	1	2	2	2221	1470	156	28	93.074684	Application
5	1	37	1	2	3	2389	1483	11	3	91.640961	-
5	1	37	1	2	4	2413	1471	56	22	92.822266	Pre-
4	1	37	1	3	0	2084	1516	329	28	-1	
5	1	37	1	3	1	2084	1517	104	27	96.478203	Emerge
5	1	37	1	3	2	2199	1516	65	23	96.478203	Corn
5	1	37	1	3	3	2276	1517	56	27	96.862213	May
5	1	37	1	3	4	2343	1517	70	22	96.310951	2025
2	1	38	0	0	0	2081	1639	448	143	-1	
3	1	38	1	0	0	2081	1639	448	145	-1	
4	1	38	1	1	0	2085	1639	444	34	-1	
5	1	38	1	1	1	2085	1639	25	34	19.528399	()
5	1	38	1	1	2	2136	1643	123	22	96.770584	Chemical
5	1	38	1	1	3	2271	1643	152	26	96.412926	Application
5	1	38	1	1	4	2436	1643	93	22	96.691040	Record
4	1	38	1	2	0	2081	1696	236	33	-1	
5	1	38	1	2	1	2081	1696	33	33	53.178612	(7)
5	1	38	1	2	2	2136	1700	54	26	96.346603	May
5	1	38	1	2	3	2201	1699	35	27	96.905907	10,
5	1	38	1	2	4	2249	1699	68	22	96.959351	2025
4	1	38	1	3	0	2136	1756	106	26	-1	
5	1	38	1	3	1	2136	1756	14	21	96.213379	2
5	1	38	1	3	2	2162	1761	80	21	96.625206	pages
2	1	39	0	0	0	2898	826	195	78	-1	
3	1	39	1	0	0	2898	826	195	78	-1	
4	1	39	1	1	0	2898	826	195	78	-1	
5	1	39	1	1	1	2898	826	133	78	0.000000	«By:
5	1	39	1	1	2	3078	861	15	13	92.791336	»
2	1	40	0	0	0	2676	1028	142	11	-1	
3	1	40	1	0	0	2676	1028	142	11	-1	
4	1	40	1	1	0	2676	1028	142	11	-1	
5	1	40	1	1	1	2676	1028	25	11	96.953857	Soil
5	1	40	1	1	2	2708	1028	28	11	93.095383	Test
5	1	40	1	1	3	2742	1034	3	1	91.935379	-
5	1	40	1	1	4	2751	1028	38	11	96.898582	North
5	1	40	1	1	5	2795	1028	23	11	96.859650	160
2	1	41	0	0	0	2635	1424	420	115	-1	
3	1	41	1	0	0	2635	1424	420	115	-1	
4	1	41	1	1	0	2636	1424	418	29	-1	
5	1	41	1	1	1	2636	1424	151	29	96.355759	University
5	1	41	1	1	2	2797	1424	28	23	96.848717	of
5	1	41	1	1	3	2837	1424	153	23	96.656174	Minnesota
5	1	41	1	1	4	3001	1424	53	24	96.729118	Soil
4	1	41	1	2	0	2635	1469	420	30	-1	
5	1	41	1	2	1	2635	1469	109	30	96.681023	Testing
5	1	41	1	2	2	2755	1470	60	23	96.455231	Lab:
5	1	41	1	2	3	2827	1470	48	23	96.573250	Soil
5	1	41	1	2	4	2887	1471	57	22	93.105972	Test
5	1	41	1	2	5	2956	1483	10	3	93.105972	-
5	1	41	1	2	6	2979	1470	76	23	96.795097	North
4	1	41	1	3	0	2636	1517	48	22	-1	
5	1	41	1	3	1	2636	1517	48	22	95.931946	160
2	1	42	0	0	0	2634	1639	270	143	-1	
3	1	42	1	0	0	2634	1639	270	145	-1	
4	1	42	1	1	0	2639	1639	265	34	-1	
5	1	42	1	1	1	2639	1639	24	34	59.143810	C)
5	1	42	1	1	2	2689	1643	46	22	96.880882	Soil
5	1	42	1	1	3	2747	1643	56	22	96.503647	Test
5	1	42	1	1	4	2815	1644	89	25	96.660408	Report
4	1	42	1	2	0	2634	1696	237	33	-1	
5	1	42	1	2	1	2634	1696	33	33	5.145664	([)
5	1	42	1	2	2	2689	1700	50	21	96.741577	Mar
5	1	42	1	2	3	2750	1699	39	27	96.825348	30,
5	1	42	1	2	4	2803	1699	68	22	96.974510	2025
4	1	42	1	3	0	2688	1756	88	26	-1	
5	1	42	1	3	1	2688	1756	9	21	91.956322	1
5	1	42	1	3	2	2711	1761	65	21	91.956322	page
2	1	43	0	0	0	2641	1812	458	5	-1	
3	1	43	1	0	0	2641	1812	458	5	-1	
4	1	43	1	1	0	2641	1812	458	5	-1	
5	1	43	1	1	1	2641	1812	458	5	95.000000	 
2	1	44	0	0	0	1534	1809	1565	11	-1	
3	1	44	1	0	0	1534	1809	1565	11	-1	
4	1	44	1	1	0	1534	1809	1565	11	-1	
5	1	44	1	1	1	1534	1809	1565	11	95.000000	 
2	1	45	0	0	0	981	1807	2118	15	-1	
3	1	45	1	0	0	981	1807	2118	15	-1	
4	1	45	1	1	0	981	1807	2118	15	-1	
5	1	45	1	1	1	981	1807	2118	15	95.000000	 
2	1	46	0	0	0	975	1820	93	61	-1	
3	1	46	1	0	0	975	1820	93	61	-1	
4	1	46	1	1	0	975	1820	93	61	-1	
5	1	46	1	1	1	975	1820	1	61	89.453178	|
5	1	46	1	1	2	1039	1829	29	38	80.258194	&
2	1	47	0	0	0	1288	1814	2	73	-1	
3	1	47	1	0	0	1288	1814	2	73	-1	
4	1	47	1	1	0	1288	1814	2	73	-1	
5	1	47	1	1	1	1288	1814	2	73	95.000000	 
2	1	48	0	0	0	1132	1814	2	73	-1	
3	1	48	1	0	0	1132	1814	2	73	-1	
4	1	48	1	1	0	1132	1814	2	73	-1	
5	1	48	1	1	1	1132	1814	2	73	95.000000	 
2	1	49	0	0	0	1685	1814	2	73	-1	
3	1	49	1	0	0	1685	1814	2	73	-1	
4	1	49	1	1	0	1685	1814	2	73	-1	
5	1	49	1	1	1	1685	1814	2	73	95.000000	 
2	1	50	0	0	0	1841	1814	2	73	-1	
3	1	50	1	0	0	1841	1814	2	73	-1	
4	1	50	1	1	0	1841	1814	2	73	-1	
5	1	50	1	1	1	1841	1814	2	73	95.000000	 
2	1	51	0	0	0	2394	1814	2	73	-1	
3	1	51	1	0	0	2394	1814	2	73	-1	
4	1	51	1	1	0	2394	1814	2	73	-1	
5	1	51	1	1	1	2394	1814	2	73	95.000000	 
2	1	52	0	0	0	2237	1814	2	73	-1	
3	1	52	1	0	0	2237	1814	2	73	-1	
4	1	52	1	1	0	2237	1814	2	73	-1	
5	1	52	1	1	1	2237	1814	2	73	95.000000	 
2	1	53	0	0	0	2081	1819	93	63	-1	
3	1	53	1	0	0	2081	1819	93	63	-1	
4	1	53	1	1	0	2081	1819	93	63	-1	
5	1	53	1	1	1	2081	1819	2	63	87.611298	|
5	1	53	1	1	2	2146	1829	28	38	81.490059	&
2	1	54	0	0	0	2634	1815	93	67	-1	
3	1	54	1	0	0	2634	1815	93	67	-1	
4	1	54	1	1	0	2634	1815	93	67	-1	
5	1	54	1	1	1	2634	1815	6	67	92.378090	|
5	1	54	1	1	2	2699	1829	28	38	52.036171	2
2	1	55	0	0	0	2948	1814	1	73	-1	
3	1	55	1	0	0	2948	1814	1	73	-1	
4	1	55	1	1	0	2948	1814	1	73	-1	
5	1	55	1	1	1	2948	1814	1	73	95.000000	 
2	1	56	0	0	0	2790	1814	2	73	-1	
3	1	56	1	0	0	2790	1814	2	73	-1	
4	1	56	1	1	0	2790	1814	2	73	-1	
5	1	56	1	1	1	2790	1814	2	73	95.000000	 
2	1	57	0	0	0	2641	1884	458	5	-1	
3	1	57	1	0	0	2641	1884	458	5	-1	
4	1	57	1	1	0	2641	1884	458	5	-1	
5	1	57	1	1	1	2641	1884	458	5	95.000000	 
2	1	58	0	0	0	1534	1881	1565	11	-1	
3	1	58	1	0	0	1534	1881	1565	11	-1	
4	1	58	1	1	0	1534	1881	1565	11	-1	
5	1	58	1	1	1	1534	1881	1565	11	95.000000	 
2	1	59	0	0	0	981	1879	2118	15	-1	
3	1	59	1	0	0	981	1879	2118	15	-1	
4	1	59	1	1	0	981	1879	2118	15	-1	
5	1	59	1	1	1	981	1879	2118	15	95.000000	 
2	1	60	0	0	0	1016	2008	441	52	-1	
3	1	60	1	0	0	1016	2008	441	52	-1	
4	1	60	1	1	0	1016	2008	441	52	-1	
5	1	60	1	1	1	1016	2015	49	12	96.536201	Private
5	1	60	1	1	2	1070	2015	54	12	96.491356	Pasture
5	1	60	1	1	3	1130	2016	41	11	96.655922	Lease
5	1	60	1	1	4	1176	2016	76	13	92.687340	Agreement
5	1	60	1	1	5	1258	2021	4	2	92.687340	-
5	1	60	1	1	6	1267	2016	48	11	95.681137	Nelson
5	1	60	1	1	7	1318	2008	13	52	0.000000	ay
5	1	60	1	1	8	1343	2008	114	52	0.000000	ccotiieal
4	1	60	1	2	0	1377	2042	54	13	-1	
5	1	60	1	2	1	1377	2042	54	13	75.031372	attie
2	1	61	0	0	0	1569	2015	113	12	-1	
3	1	61	1	0	0	1569	2015	113	12	-1	
4	1	61	1	1	0	1569	2015	113	12	-1	
5	1	61	1	1	1	1569	2015	26	12	95.945793	Soil
5	1	61	1	1	2	1601	2016	28	11	93.290718	Test
5	1	61	1	1	3	1635	2021	3	2	92.658966	-
5	1	61	1	1	4	1644	2016	38	11	96.477142	North
2	1	62	0	0	0	2122	2015	358	36	-1	
3	1	62	1	0	0	2122	2015	358	36	-1	
4	1	62	1	1	0	2122	2015	118	14	-1	
5	1	62	1	1	1	2122	2015	34	14	92.074684	Crop
5	1	62	1	1	2	2162	2016	69	11	93.301994	Insurance
5	1	62	1	1	3	2237	2021	3	2	37.302528	-
4	1	62	1	2	0	2282	2042	198	9	-1	
5	1	62	1	2	1	2282	2042	36	9	94.685600	oro
5	1	62	1	2	2	2374	2048	4	3	64.018684	a
5	1	62	1	2	3	2477	2048	3	3	49.060143	E
2	1	63	0	0	0	2675	2015	258	14	-1	
3	1	63	1	0	0	2675	2015	258	14	-1	
4	1	63	1	1	0	2675	2015	258	14	-1	
5	1	63	1	1	1	2675	2015	34	14	89.461296	Crop
5	1	63	1	1	2	2715	2016	69	11	93.260376	Insurance
5	1	63	1	1	3	2790	2021	3	2	92.611496	-
5	1	63	1	1	4	2799	2015	61	14	96.888550	Soybean
5	1	63	1	1	5	2866	2016	33	11	96.843430	Yield
5	1	63	1	1	6	2905	2015	28	12	94.601608	Prot
2	1	64	0	0	0	0	110	3600	2050	-1	
3	1	64	1	0	0	0	110	3600	2050	-1	
4	1	64	1	1	0	0	110	3600	2050	-1	
5	1	64	1	1	1	0	110	3600	2050	95.000000	 
