level	page_num	block_num	par_num	line_num	word_num	left	top	width	height	conf	text
5	1	12	1	1	1	488	851	29	29	91.493889	&
5	1	12	1	1	2	542	852	251	31	96.384270	Correspondents
5	1	12	1	1	3	956	851	60	24	96.198883	One
5	1	12	1	1	4	1028	850	152	25	96.198883	document
5	1	12	1	1	5	2937	859	15	13	93.107239	«
5	1	12	1	1	6	3056	859	15	13	92.484665	»
2	1	13	0	0	0	958	712	1802	6	-1	
3	1	13	1	0	0	958	712	1802	6	-1	
4	1	13	1	1	0	958	712	1802	6	-1	
5	1	13	1	1	1	958	712	1802	6	95.000000	 
2	1	14	0	0	0	483	937	130	35	-1	
3	1	14	1	0	0	483	937	130	35	-1	
4	1	14	1	1	0	483	937	130	35	-1	
5	1	14	1	1	1	483	937	37	35	88.448402	®
5	1	14	1	1	2	541	942	72	30	96.017319	Tags
2	1	15	0	0	0	992	1010	176	16	-1	
3	1	15	1	0	0	992	1010	176	16	-1	
4	1	15	1	1	0	992	1010	176	16	-1	
5	1	15	1	1	1	992	1010	45	12	91.649529	NDSU
5	1	15	1	1	2	1044	1010	27	13	96.126045	Soil
5	1	15	1	1	3	1078	1011	56	15	94.880844	Testing
5	1	15	1	1	4	1141	1011	27	11	96.959908	Lab
2	1	16	0	0	0	493	1029	312	31	-1	
3	1	16	1	0	0	493	1029	312	31	-1	
4	1	16	1	1	0	493	1029	312	31	-1	
5	1	16	1	1	1	493	1029	20	26	93.289597	#
5	1	16	1	1	2	543	1030	158	24	96.514328	Document
5	1	16	1	1	3	712	1030	93	30	96.542747	Types
2	1	17	0	0	0	991	1052	417	4	-1	
3	1	17	1	0	0	991	1052	417	4	-1	
4	1	17	1	1	0	991	1052	417	4	-1	
5	1	17	1	1	1	991	1052	417	4	95.000000	 
2	1	18	0	0	0	484	1113	276	35	-1	
3	1	18	1	0	0	484	1113	276	35	-1	
4	1	18	1	1	0	484	1113	276	35	-1	
5	1	18	1	1	1	484	1113	37	31	53.590549	(0
5	1	18	1	1	2	542	1118	121	30	92.347610	Storage
5	1	18	1	1	3	675	1117	85	25	96.953049	Paths
2	1	19	0	0	0	483	1202	280	33	-1	
3	1	19	1	0	0	483	1202	280	33	-1	
4	1	19	1	1	0	483	1202	280	33	-1	
5	1	19	1	1	1	483	1202	36	33	45.313377	e=
5	1	19	1	1	2	542	1206	118	25	96.770248	Custom
5	1	19	1	1	3	673	1205	90	25	96.541641	Fields
2	1	20	0	0	0	486	1292	251	29	-1	
3	1	20	1	0	0	486	1292	251	29	-1	
4	1	20	1	1	0	486	1292	251	29	-1	
5	1	20	1	1	1	486	1292	33	29	20.208244	[
5	1	20	1	1	2	542	1293	92	26	96.232841	Saved
5	1	20	1	1	3	646	1293	91	26	96.034462	Views
2	1	21	0	0	0	483	1376	946	71	-1	
3	1	21	1	0	0	483	1376	946	71	-1	
4	1	21	1	1	0	483	1376	220	38	-1	
5	1	21	1	1	1	483	1376	39	38	90.457886	&
5	1	21	1	1	2	541	1382	162	25	96.321671	Workflows
4	1	21	1	2	0	967	1419	462	28	-1	
5	1	21	1	2	1	967	1419	462	28	91.373856	001_soil_test_north_quarter_sec
2	1	22	0	0	0	483	1464	580	33	-1	
3	1	22	1	0	0	483	1464	580	33	-1	
4	1	22	1	1	0	483	1464	580	33	-1	
5	1	22	1	1	1	483	1469	39	28	85.570427	&
5	1	22	1	1	2	543	1470	59	25	95.317383	Mail
5	1	22	1	1	3	966	1464	97	26	81.595245	tion_12
2	1	23	0	0	0	487	1544	714	85	-1	
3	1	23	1	0	0	487	1544	714	87	-1	
4	1	23	1	1	0	487	1544	714	44	-1	
5	1	23	1	1	1	487	1552	31	36	0.000000	fv
5	1	23	1	1	2	541	1558	85	25	93.310585	Trash
5	1	23	1	1	3	965	1544	33	32	12.800789	(")
5	1	23	1	1	4	1020	1547	50	21	96.723671	Mar
5	1	23	1	1	5	1081	1546	39	27	96.622414	28,
5	1	23	1	1	6	1133	1546	68	22	96.061485	2023
4	1	23	1	2	0	1020	1602	106	27	-1	
5	1	23	1	2	1	1020	1602	14	22	95.637047	2
5	1	23	1	2	2	1046	1608	80	21	95.637047	pages
2	1	24	0	0	0	966	1666	92	62	-1	
3	1	24	1	0	0	966	1666	92	62	-1	
4	1	24	1	1	0	966	1666	92	62	-1	
5	1	24	1	1	1	966	1666	1	62	90.063683	|
5	1	24	1	1	2	1030	1675	28	38	56.297745	&
2	1	25	0	0	0	970	1659	456	4	-1	
3	1	25	1	0	0	970	1659	456	4	-1	
4	1	25	1	1	0	970	1659	456	4	-1	
5	1	25	1	1	1	970	1659	456	4	95.000000	 
2	1	26	0	0	0	1122	1660	1	73	-1	
3	1	26	1	0	0	1122	1660	1	73	-1	
4	1	26	1	1	0	1122	1660	1	73	-1	
5	1	26	1	1	1	1122	1660	1	73	95.000000	 
2	1	27	0	0	0	1277	1660	1	73	-1	
3	1	27	1	0	0	1277	1660	1	73	-1	
4	1	27	1	1	0	1277	1660	1	73	-1	
5	1	27	1	1	1	1277	1660	1	73	95.000000	 
2	1	28	0	0	0	485	1708	244	21	-1	
3	1	28	1	0	0	485	1708	244	21	-1	
4	1	28	1	1	0	485	1708	244	21	-1	
5	1	28	1	1	1	485	1708	244	21	96.458939	ADMINISTRATION
2	1	29	0	0	0	972	1731	455	3	-1	
3	1	29	1	0	0	972	1731	455	3	-1	
4	1	29	1	1	0	972	1731	455	3	-1	
5	1	29	1	1	1	972	1731	455	3	95.000000	 
2	1	30	0	0	0	483	1780	187	38	-1	
3	1	30	1	0	0	483	1780	187	38	-1	
4	1	30	1	1	0	483	1780	187	38	-1	
5	1	30	1	1	1	483	1780	39	38	77.424530	{
5	1	30	1	1	2	542	1786	128	31	96.845322	Settings
2	1	31	0	0	0	484	1871	269	34	-1	
3	1	31	1	0	0	484	1871	269	34	-1	
4	1	31	1	1	0	484	1871	269	34	-1	
5	1	31	1	1	1	484	1871	37	33	48.127136	171
5	1	31	1	1	2	542	1874	211	31	92.233696	Configuration
2	1	32	0	0	0	487	1961	207	9	-1	
3	1	32	1	0	0	487	1961	207	9	-1	
4	1	32	1	1	0	487	1961	207	9	-1	
5	1	32	1	1	1	487	1961	30	9	57.536503	no
5	1	32	1	1	2	644	1963	50	7	73.731255	an
2	1	33	0	0	0	490	1989	360	26	-1	
3	1	33	1	0	0	490	1989	360	26	-1	
4	1	33	1	1	0	490	1989	360	26	-1	
5	1	33	1	1	1	490	1989	360	26	87.758736	174.138.57.126/documents
2	1	34	0	0	0	0	199	3600	1961	-1	
3	1	34	1	0	0	0	199	3600	1961	-1	
4	1	34	1	1	0	0	199	3600	1961	-1	
5	1	34	1	1	1	0	199	3600	1961	95.000000	 
