level	page_num	block_num	par_num	line_num	word_num	left	top	width	height	conf	text
5	1	23	1	2	5	3044	871	10	3	92.010178	-
4	1	23	1	3	0	2635	905	178	22	-1	
5	1	23	1	3	1	2635	905	58	22	96.291924	AGP
5	1	23	1	3	2	2706	905	107	22	96.394386	Dawson
2	1	24	0	0	0	2634	982	238	143	-1	
3	1	24	1	0	0	2634	982	238	146	-1	
4	1	24	1	1	0	2638	982	234	33	-1	
5	1	24	1	1	1	2638	982	25	33	37.147560	()
5	1	24	1	1	2	2689	986	69	23	96.455124	Grain
5	1	24	1	1	3	2771	986	101	27	96.611954	Receipt
4	1	24	1	2	0	2634	1039	229	33	-1	
5	1	24	1	2	1	2634	1039	33	33	8.396616	()
5	1	24	1	2	2	2689	1042	43	22	91.623848	Oct
5	1	24	1	2	3	2747	1043	35	26	91.623848	15,
5	1	24	1	2	4	2795	1042	68	22	96.707626	2024
4	1	24	1	3	0	2688	1099	88	26	-1	
5	1	24	1	3	1	2688	1099	9	21	94.440071	1
5	1	24	1	3	2	2711	1104	65	21	94.440071	page
2	1	25	0	0	0	980	1155	2120	6	-1	
3	1	25	1	0	0	980	1155	2120	6	-1	
4	1	25	1	1	0	980	1155	2120	6	-1	
5	1	25	1	1	1	980	1155	2120	6	95.000000	 
2	1	26	0	0	0	975	1164	93	61	-1	
3	1	26	1	0	0	975	1164	93	61	-1	
4	1	26	1	1	0	975	1164	93	61	-1	
5	1	26	1	1	1	975	1164	93	61	0.000000	(e
2	1	27	0	0	0	1132	1157	2	74	-1	
3	1	27	1	0	0	1132	1157	2	74	-1	
4	1	27	1	1	0	1132	1157	2	74	-1	
5	1	27	1	1	1	1132	1157	2	74	95.000000	 
2	1	28	0	0	0	1288	1157	2	74	-1	
3	1	28	1	0	0	1288	1157	2	74	-1	
4	1	28	1	1	0	1288	1157	2	74	-1	
5	1	28	1	1	1	1288	1157	2	74	95.000000	 
2	1	29	0	0	0	1534	1155	1566	6	-1	
3	1	29	1	0	0	1534	1155	1566	6	-1	
4	1	29	1	1	0	1534	1155	1566	6	-1	
5	1	29	1	1	1	1534	1155	1566	6	95.000000	 
2	1	30	0	0	0	1528	1162	93	65	-1	
3	1	30	1	0	0	1528	1162	93	65	-1	
4	1	30	1	1	0	1528	1162	93	65	-1	
5	1	30	1	1	1	1528	1162	2	65	90.354118	|
5	1	30	1	1	2	1593	1172	28	38	70.680481	B
2	1	31	0	0	0	1685	1157	2	74	-1	
3	1	31	1	0	0	1685	1157	2	74	-1	
4	1	31	1	1	0	1685	1157	2	74	-1	
5	1	31	1	1	1	1685	1157	2	74	95.000000	 
2	1	32	0	0	0	1841	1157	2	74	-1	
3	1	32	1	0	0	1841	1157	2	74	-1	
4	1	32	1	1	0	1841	1157	2	74	-1	
5	1	32	1	1	1	1841	1157	2	74	95.000000	 
2	1	33	0	0	0	2081	1162	93	64	-1	
3	1	33	1	0	0	2081	1162	93	64	-1	
4	1	33	1	1	0	2081	1162	93	64	-1	
5	1	33	1	1	1	2081	1162	2	64	87.355026	|
5	1	33	1	1	2	2146	1172	28	38	40.334717	@
2	1	34	0	0	0	2237	1157	2	74	-1	
3	1	34	1	0	0	2237	1157	2	74	-1	
4	1	34	1	1	0	2237	1157	2	74	-1	
5	1	34	1	1	1	2237	1157	2	74	95.000000	 
2	1	35	0	0	0	2394	1157	2	74	-1	
3	1	35	1	0	0	2394	1157	2	74	-1	
4	1	35	1	1	0	2394	1157	2	74	-1	
5	1	35	1	1	1	2394	1157	2	74	95.000000	 
2	1	36	0	0	0	2640	1157	460	2	-1	
3	1	36	1	0	0	2640	1157	460	2	-1	
4	1	36	1	1	0	2640	1157	460	2	-1	
5	1	36	1	1	1	2640	1157	460	2	95.000000	 
2	1	37	0	0	0	2634	1163	93	63	-1	
3	1	37	1	0	0	2634	1163	93	63	-1	
4	1	37	1	1	0	2634	1163	93	63	-1	
5	1	37	1	1	1	2634	1163	2	63	88.956131	|
5	1	37	1	1	2	2699	1172	28	38	67.379524	&
2	1	38	0	0	0	2790	1157	2	74	-1	
3	1	38	1	0	0	2790	1157	2	74	-1	
4	1	38	1	1	0	2790	1157	2	74	-1	
5	1	38	1	1	1	2790	1157	2	74	95.000000	 
2	1	39	0	0	0	979	1227	2121	6	-1	
3	1	39	1	0	0	979	1227	2121	6	-1	
4	1	39	1	1	0	979	1227	2121	6	-1	
5	1	39	1	1	1	979	1227	2121	6	95.000000	 
2	1	40	0	0	0	1016	1359	213	14	-1	
3	1	40	1	0	0	1016	1359	213	14	-1	
4	1	40	1	1	0	1016	1359	213	14	-1	
5	1	40	1	1	1	1016	1359	24	11	88.306892	Fall
5	1	40	1	1	2	1046	1359	75	14	95.692955	Pregnancy
5	1	40	1	1	3	1127	1359	43	11	96.869583	Check
5	1	40	1	1	4	1176	1359	53	11	96.814621	Results
2	1	41	0	0	0	1016	1426	18	7	-1	
3	1	41	1	0	0	1016	1426	18	7	-1	
4	1	41	1	1	0	1016	1426	18	7	-1	
5	1	41	1	1	1	1016	1426	18	7	40.505165	Clin
2	1	42	0	0	0	1198	1497	239	27	-1	
3	1	42	1	0	0	1198	1497	239	27	-1	
4	1	42	1	1	0	1198	1497	239	27	-1	
5	1	42	1	1	1	1198	1497	239	27	0.000000	-nerd-out-ranch
2	1	43	0	0	0	977	1755	404	74	-1	
3	1	43	1	0	0	977	1755	404	74	-1	
4	1	43	1	1	0	977	1755	404	30	-1	
5	1	43	1	1	1	977	1757	83	28	95.838417	Fargo
5	1	43	1	1	2	1070	1755	155	29	95.838417	Veterinary
5	1	43	1	1	3	1235	1755	90	24	96.503891	Clinic:
5	1	43	1	1	4	1338	1756	43	23	96.793968	Fall
4	1	43	1	2	0	977	1800	356	29	-1	
5	1	43	1	2	1	977	1801	147	28	95.986893	Pregnancy
5	1	43	1	2	2	1135	1800	88	23	96.855690	Check
5	1	43	1	2	3	1234	1801	99	22	96.481560	Results
2	1	44	0	0	0	975	1925	298	89	-1	
3	1	44	1	0	0	975	1925	298	89	-1	
4	1	44	1	1	0	979	1925	294	34	-1	
5	1	44	1	1	1	979	1925	24	34	45.123154	()
5	1	44	1	1	2	1029	1928	139	28	96.678780	Veterinary
5	1	44	1	1	3	1179	1929	94	21	96.537506	Record
4	1	44	1	2	0	975	1981	230	33	-1	
5	1	44	1	2	1	975	1981	33	33	17.228394	()
5	1	44	1	2	2	1029	1985	45	22	94.659866	Oct
5	1	44	1	2	3	1089	1986	34	26	95.292885	14,
5	1	44	1	2	4	1136	1985	69	22	96.536575	2024
2	1	45	0	0	0	979	2037	156	18	-1	
3	1	45	1	0	0	979	2037	156	18	-1	
4	1	45	1	1	0	979	2037	156	18	-1	
5	1	45	1	1	1	979	2037	64	18	48.419106	12
5	1	45	1	1	2	1056	2046	79	9	83.105095	nanac
2	1	46	0	0	0	1533	1227	1567	6	-1	
3	1	46	1	0	0	1533	1227	1567	6	-1	
4	1	46	1	1	0	1533	1227	1567	6	-1	
5	1	46	1	1	1	1533	1227	1567	6	95.000000	 
2	1	47	0	0	0	1569	1359	422	39	-1	
3	1	47	1	0	0	1569	1359	422	39	-1	
4	1	47	1	1	0	1570	1359	370	17	-1	
5	1	47	1	1	1	1570	1359	67	11	91.558205	Livestock
5	1	47	1	1	2	1643	1359	41	11	91.558205	Brand
5	1	47	1	1	3	1690	1359	73	14	95.720375	Inspection
5	1	47	1	1	4	1770	1359	46	14	93.256554	Report
5	1	47	1	1	5	1822	1365	3	2	92.593689	-
5	1	47	1	1	6	1831	1359	33	11	93.304245	Nerd
5	1	47	1	1	7	1869	1359	71	17	0.000000	Ousgama
4	1	47	1	2	0	1569	1371	422	27	-1	
5	1	47	1	2	1	1569	1382	32	11	92.212654	2024
5	1	47	1	2	2	1907	1371	84	27	96.345215	cattle
2	1	48	0	0	0	1752	1427	238	29	-1	
3	1	48	1	0	0	1752	1427	238	29	-1	
4	1	48	1	1	0	1752	1427	238	29	-1	
5	1	48	1	1	1	1752	1427	238	29	45.471809	_nerd-out-ranch
2	1	49	0	0	0	1530	1755	431	119	-1	
3	1	49	1	0	0	1530	1755	431	119	-1	
4	1	49	1	1	0	1530	1755	421	24	-1	
5	1	49	1	1	1	1530	1757	42	22	93.073502	ND
5	1	49	1	1	2	1583	1756	176	23	87.211258	Stockmen's
5	1	49	1	1	3	1770	1755	181	24	96.601959	Association:
4	1	49	1	2	0	1530	1800	378	28	-1	
5	1	49	1	2	1	1530	1800	132	23	96.479767	Livestock
5	1	49	1	2	2	1673	1800	79	23	96.632782	Brand
5	1	49	1	2	3	1765	1800	143	28	96.442650	Inspection
4	1	49	1	3	0	1530	1846	431	28	-1	
5	1	49	1	3	1	1530	1847	92	27	93.279152	Report
5	1	49	1	3	2	1633	1859	11	2	91.986107	-
5	1	49	1	3	3	1656	1846	65	23	96.450645	Nerd
5	1	49	1	3	4	1733	1847	49	22	96.093025	Out
5	1	49	1	3	5	1794	1846	84	23	96.688301	Ranch
5	1	49	1	3	6	1890	1847	71	22	96.636482	2024
2	1	50	0	0	0	1528	1925	286	89	-1	
3	1	50	1	0	0	1528	1925	286	89	-1	
4	1	50	1	1	0	1532	1925	282	34	-1	
5	1	50	1	1	1	1532	1925	25	34	55.246399	()
5	1	50	1	1	2	1583	1928	77	22	96.278313	Brand
5	1	50	1	1	3	1673	1928	141	23	96.659828	Certificate
4	1	50	1	2	0	1528	1981	230	33	-1	
5	1	50	1	2	1	1528	1981	33	33	20.121368	(7)
5	1	50	1	2	2	1583	1985	44	22	95.263802	Oct
5	1	50	1	2	3	1642	1986	34	26	96.001572	14,
5	1	50	1	2	4	1690	1985	68	22	95.866203	2024
2	1	51	0	0	0	1532	2037	156	18	-1	
3	1	51	1	0	0	1532	2037	156	18	-1	
4	1	51	1	1	0	1532	2037	156	18	-1	
5	1	51	1	1	1	1532	2037	27	18	49.072109	A
5	1	51	1	1	2	1583	2040	13	15	54.444904	2
5	1	51	1	1	3	1609	2046	79	9	81.593094	nanac
2	1	52	0	0	0	2123	1359	419	40	-1	
3	1	52	1	0	0	2123	1359	419	40	-1	
4	1	52	1	1	0	2123	1359	296	17	-1	
5	1	52	1	1	1	2123	1359	28	11	96.303871	FSA
5	1	52	1	1	2	2156	1359	30	11	96.303711	CRP
5	1	52	1	1	3	2191	1359	45	11	96.215584	Annual
5	1	52	1	1	4	2414	1371	5	5	55.975510	=
4	1	52	1	2	0	2260	1372	282	27	-1	
5	1	52	1	2	1	2260	1372	282	27	91.638145	horob-family-farms
2	1	53	0	0	0	2123	1426	28	7	-1	
3	1	53	1	0	0	2123	1426	28	7	-1	
4	1	53	1	1	0	2123	1426	28	7	-1	
5	1	53	1	1	1	2123	1426	28	7	66.275978	Ottice
2	1	54	0	0	0	2083	1755	450	119	-1	
3	1	54	1	0	0	2083	1755	450	119	-1	
4	1	54	1	1	0	2083	1755	419	29	-1	
5	1	54	1	1	1	2083	1757	72	22	96.442268	Farm
5	1	54	1	1	2	2167	1755	111	24	96.856407	Service
5	1	54	1	1	3	2288	1757	110	27	93.303169	Agency
5	1	54	1	1	4	2409	1768	10	4	93.172028	-
5	1	54	1	1	5	2431	1757	71	22	96.042641	Cass
4	1	54	1	2	0	2083	1800	450	29	-1	
5	1	54	1	2	1	2083	1801	113	28	96.540665	County:
5	1	54	1	2	2	2210	1801	53	22	96.243126	FSA
5	1	54	1	2	3	2274	1801	57	22	95.887657	CRP
5	1	54	1	2	4	2342	1801	94	22	96.637497	Annual
5	1	54	1	2	5	2449	1800	84	23	96.744545	Rental
4	1	54	1	3	0	2084	1847	201	27	-1	
5	1	54	1	3	1	2084	1847	118	27	96.381248	Payment
5	1	54	1	3	2	2214	1847	71	22	96.845764	2024
2	1	55	0	0	0	2081	1925	211	89	-1	
3	1	55	1	0	0	2081	1925	211	89	-1	
4	1	55	1	1	0	2085	1925	181	34	-1	
5	1	55	1	1	1	2085	1925	25	34	43.406219	()
5	1	55	1	1	2	2136	1929	52	22	93.038177	FSA
5	1	55	1	1	3	2200	1929	66	21	93.038177	Form
4	1	55	1	2	0	2081	1981	211	33	-1	
5	1	55	1	2	1	2081	1981	33	33	0.000000	5)
5	1	55	1	2	2	2136	1985	75	27	55.761520	Oct
5	1	55	1	2	3	2191	1969	25	49	55.761520	1,
5	1	55	1	2	4	2224	1985	68	22	90.020294	2024
2	1	56	0	0	0	2085	2037	138	18	-1	
3	1	56	1	0	0	2085	2037	138	18	-1	
4	1	56	1	1	0	2085	2037	138	18	-1	
5	1	56	1	1	1	2085	2037	27	17	57.506989	Al
5	1	56	1	1	2	2136	2041	8	14	53.809380	1
5	1	56	1	1	3	2158	2046	65	9	53.809380	nana
2	1	57	0	0	0	2639	1229	461	2	-1	
3	1	57	1	0	0	2639	1229	461	2	-1	
4	1	57	1	1	0	2639	1229	461	2	-1	
5	1	57	1	1	1	2639	1229	461	2	95.000000	 
2	1	58	0	0	0	2636	1755	449	68	-1	
3	1	58	1	0	0	2636	1755	449	68	-1	
4	1	58	1	1	0	2636	1755	420	29	-1	
5	1	58	1	1	1	2636	1757	85	22	92.023369	NDSU
5	1	58	1	1	2	2732	1755	53	24	96.629959	Soil
5	1	58	1	1	3	2796	1755	108	29	96.727737	Testing
5	1	58	1	1	4	2916	1756	59	23	96.654541	Lab:
5	1	58	1	1	5	2988	1756	68	23	96.283195	Seed
4	1	58	1	2	0	2636	1800	449	23	-1	
5	1	58	1	2	1	2636	1801	121	22	93.289665	Contract
5	1	58	1	2	2	2768	1813	10	3	90.197433	-
5	1	58	1	2	3	2791	1801	112	22	90.197433	Proseed
5	1	58	1	2	4	2915	1800	89	23	96.547676	Wheat
5	1	58	1	2	5	3016	1801	69	22	96.565849	2025
2	1	59	0	0	0	2634	1925	251	89	-1	
3	1	59	1	0	0	2634	1925	251	89	-1	
4	1	59	1	1	0	2639	1925	246	34	-1	
5	1	59	1	1	1	2639	1925	24	34	7.020397	()
